LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
IE,HUR,TOT,PC_LF,M,2006-07,5,
IE,HUR,TOT,PC_LF,M,2006-08,5.1,
IE,HUR,TOT,PC_LF,M,2006-09,4.9,
IE,HUR,TOT,PC_LF,M,2006-10,4.7,
IE,HUR,TOT,PC_LF,M,2006-11,4.6,
IE,HUR,TOT,PC_LF,M,2006-12,4.7,
IE,HUR,TOT,PC_LF,M,2007-01,4.8,
IE,HUR,TOT,PC_LF,M,2007-02,4.9,
IE,HUR,TOT,PC_LF,M,2007-03,5,
IE,HUR,TOT,PC_LF,M,2007-04,5,
IE,HUR,TOT,PC_LF,M,2007-05,5,
IE,HUR,TOT,PC_LF,M,2007-06,5,
IE,HUR,TOT,PC_LF,M,2007-07,4.9,
IE,HUR,TOT,PC_LF,M,2007-08,4.9,
IE,HUR,TOT,PC_LF,M,2007-09,4.9,
IE,HUR,TOT,PC_LF,M,2007-10,5.1,
IE,HUR,TOT,PC_LF,M,2007-11,5.2,
IE,HUR,TOT,PC_LF,M,2007-12,5.3,
IE,HUR,TOT,PC_LF,M,2008-01,5.3,
IE,HUR,TOT,PC_LF,M,2008-02,5.3,
IE,HUR,TOT,PC_LF,M,2008-03,5.5,
IE,HUR,TOT,PC_LF,M,2008-04,5.6,
IE,HUR,TOT,PC_LF,M,2008-05,5.9,
IE,HUR,TOT,PC_LF,M,2008-06,6.4,
IE,HUR,TOT,PC_LF,M,2008-07,6.9,
IE,HUR,TOT,PC_LF,M,2008-08,7.4,
IE,HUR,TOT,PC_LF,M,2008-09,7.8,
IE,HUR,TOT,PC_LF,M,2008-10,8.1,
IE,HUR,TOT,PC_LF,M,2008-11,8.5,
IE,HUR,TOT,PC_LF,M,2008-12,9,
IE,HUR,TOT,PC_LF,M,2009-01,10.1,
IE,HUR,TOT,PC_LF,M,2009-02,10.9,
IE,HUR,TOT,PC_LF,M,2009-03,11.6,
IE,HUR,TOT,PC_LF,M,2009-04,12.2,
IE,HUR,TOT,PC_LF,M,2009-05,12.7,
IE,HUR,TOT,PC_LF,M,2009-06,12.9,
IE,HUR,TOT,PC_LF,M,2009-07,13,
IE,HUR,TOT,PC_LF,M,2009-08,13.2,
IE,HUR,TOT,PC_LF,M,2009-09,13.7,
IE,HUR,TOT,PC_LF,M,2009-10,13.8,
IE,HUR,TOT,PC_LF,M,2009-11,13.8,
IE,HUR,TOT,PC_LF,M,2009-12,13.8,
IE,HUR,TOT,PC_LF,M,2010-01,13.8,
IE,HUR,TOT,PC_LF,M,2010-02,13.7,
IE,HUR,TOT,PC_LF,M,2010-03,13.9,
IE,HUR,TOT,PC_LF,M,2010-04,14.2,
IE,HUR,TOT,PC_LF,M,2010-05,14.5,
IE,HUR,TOT,PC_LF,M,2010-06,14.4,
IE,HUR,TOT,PC_LF,M,2010-07,14.3,
IE,HUR,TOT,PC_LF,M,2010-08,14.4,
IE,HUR,TOT,PC_LF,M,2010-09,15,
IE,HUR,TOT,PC_LF,M,2010-10,15.6,
IE,HUR,TOT,PC_LF,M,2010-11,15.7,
IE,HUR,TOT,PC_LF,M,2010-12,15.6,
IE,HUR,TOT,PC_LF,M,2011-01,15.4,
IE,HUR,TOT,PC_LF,M,2011-02,15.1,
IE,HUR,TOT,PC_LF,M,2011-03,14.9,
IE,HUR,TOT,PC_LF,M,2011-04,14.9,
IE,HUR,TOT,PC_LF,M,2011-05,15,
IE,HUR,TOT,PC_LF,M,2011-06,15.2,
IE,HUR,TOT,PC_LF,M,2011-07,15.5,
IE,HUR,TOT,PC_LF,M,2011-08,15.6,
IE,HUR,TOT,PC_LF,M,2011-09,15.7,
IE,HUR,TOT,PC_LF,M,2011-10,15.6,
IE,HUR,TOT,PC_LF,M,2011-11,15.8,
IE,HUR,TOT,PC_LF,M,2011-12,16.1,
IE,HUR,TOT,PC_LF,M,2012-01,15.6,
IE,HUR,TOT,PC_LF,M,2012-02,16.1,
IE,HUR,TOT,PC_LF,M,2012-03,16.1,
IE,HUR,TOT,PC_LF,M,2012-04,15.7,
IE,HUR,TOT,PC_LF,M,2012-05,15.5,
IE,HUR,TOT,PC_LF,M,2012-06,15.4,
IE,HUR,TOT,PC_LF,M,2012-07,15.6,
IE,HUR,TOT,PC_LF,M,2012-08,15.5,
IE,HUR,TOT,PC_LF,M,2012-09,15.4,
IE,HUR,TOT,PC_LF,M,2012-10,15.2,
IE,HUR,TOT,PC_LF,M,2012-11,15,
IE,HUR,TOT,PC_LF,M,2012-12,14.8,
IE,HUR,TOT,PC_LF,M,2013-01,14.7,
IE,HUR,TOT,PC_LF,M,2013-02,14.6,
IE,HUR,TOT,PC_LF,M,2013-03,14.3,
IE,HUR,TOT,PC_LF,M,2013-04,14.5,
IE,HUR,TOT,PC_LF,M,2013-05,14.5,
IE,HUR,TOT,PC_LF,M,2013-06,14.1,
IE,HUR,TOT,PC_LF,M,2013-07,13.6,
IE,HUR,TOT,PC_LF,M,2013-08,13.3,
IE,HUR,TOT,PC_LF,M,2013-09,13.1,
IE,HUR,TOT,PC_LF,M,2013-10,12.9,
IE,HUR,TOT,PC_LF,M,2013-11,12.8,
IE,HUR,TOT,PC_LF,M,2013-12,12.8,
IE,HUR,TOT,PC_LF,M,2014-01,12.9,
IE,HUR,TOT,PC_LF,M,2014-02,12.9,
IE,HUR,TOT,PC_LF,M,2014-03,12.7,
IE,HUR,TOT,PC_LF,M,2014-04,12.4,
IE,HUR,TOT,PC_LF,M,2014-05,12.1,
IE,HUR,TOT,PC_LF,M,2014-06,12,
IE,HUR,TOT,PC_LF,M,2014-07,11.9,
IE,HUR,TOT,PC_LF,M,2014-08,11.7,
IE,HUR,TOT,PC_LF,M,2014-09,11.4,
IE,HUR,TOT,PC_LF,M,2014-10,11,
IE,HUR,TOT,PC_LF,M,2014-11,10.9,
IE,HUR,TOT,PC_LF,M,2014-12,10.8,
IE,HUR,TOT,PC_LF,M,2015-01,10.7,
IE,HUR,TOT,PC_LF,M,2015-02,10.7,
IE,HUR,TOT,PC_LF,M,2015-03,10.5,
IE,HUR,TOT,PC_LF,M,2015-04,10.3,
IE,HUR,TOT,PC_LF,M,2015-05,10,
IE,HUR,TOT,PC_LF,M,2015-06,9.9,
IE,HUR,TOT,PC_LF,M,2015-07,9.6,
IE,HUR,TOT,PC_LF,M,2015-08,9.5,
IE,HUR,TOT,PC_LF,M,2015-09,9.6,
IE,HUR,TOT,PC_LF,M,2015-10,9.6,
IE,HUR,TOT,PC_LF,M,2015-11,9.6,
IE,HUR,TOT,PC_LF,M,2015-12,9.1,
IE,HUR,TOT,PC_LF,M,2016-01,9.1,
IE,HUR,TOT,PC_LF,M,2016-02,8.9,
IE,HUR,TOT,PC_LF,M,2016-03,8.8,
IE,HUR,TOT,PC_LF,M,2016-04,8.9,
IE,HUR,TOT,PC_LF,M,2016-05,8.8,
IE,HUR,TOT,PC_LF,M,2016-06,8.7,
IE,HUR,TOT,PC_LF,M,2016-07,8.5,
IE,HUR,TOT,PC_LF,M,2016-08,8.3,
IE,HUR,TOT,PC_LF,M,2016-09,7.9,
IE,HUR,TOT,PC_LF,M,2016-10,7.7,
IE,HUR,TOT,PC_LF,M,2016-11,7.5,
IE,HUR,TOT,PC_LF,M,2016-12,7.5,
IE,HUR,TOT,PC_LF,M,2017-01,7.4,
IE,HUR,TOT,PC_LF,M,2017-02,7.3,
IE,HUR,TOT,PC_LF,M,2017-03,7.1,
IE,HUR,TOT,PC_LF,M,2017-04,6.8,
IE,HUR,TOT,PC_LF,M,2017-05,6.6,
IE,HUR,TOT,PC_LF,M,2017-06,6.6,
IE,HUR,TOT,PC_LF,M,2017-07,6.7,
IE,HUR,TOT,PC_LF,M,2017-08,6.6,
IE,HUR,TOT,PC_LF,M,2017-09,6.7,
IE,HUR,TOT,PC_LF,M,2017-10,6.6,
IE,HUR,TOT,PC_LF,M,2017-11,6.4,
IE,HUR,TOT,PC_LF,M,2017-12,6.3,
IE,HUR,TOT,PC_LF,M,2018-01,6,
IE,HUR,TOT,PC_LF,M,2018-02,5.9,
IE,HUR,TOT,PC_LF,M,2018-03,5.8,
IE,HUR,TOT,PC_LF,M,2018-04,5.9,
IE,HUR,TOT,PC_LF,M,2018-05,5.9,
IE,HUR,TOT,PC_LF,M,2018-06,5.8,
IE,HUR,TOT,PC_LF,M,2018-07,5.7,
IE,HUR,TOT,PC_LF,M,2018-08,5.7,
IE,HUR,TOT,PC_LF,M,2018-09,5.7,
IE,HUR,TOT,PC_LF,M,2018-10,5.8,
IE,HUR,TOT,PC_LF,M,2018-11,5.7,
IE,HUR,TOT,PC_LF,M,2018-12,5.5,
IE,HUR,TOT,PC_LF,M,2019-01,5,
IE,HUR,TOT,PC_LF,M,2019-02,4.9,
IE,HUR,TOT,PC_LF,M,2019-03,4.9,
IE,HUR,TOT,PC_LF,M,2019-04,5.1,
IE,HUR,TOT,PC_LF,M,2019-05,5.2,
IE,HUR,TOT,PC_LF,M,2019-06,5.2,
IE,HUR,TOT,PC_LF,M,2019-07,5.1,
IE,HUR,TOT,PC_LF,M,2019-08,5,
IE,HUR,TOT,PC_LF,M,2019-09,4.9,
IE,HUR,TOT,PC_LF,M,2019-10,4.7,
IE,HUR,TOT,PC_LF,M,2019-11,4.7,
IE,HUR,TOT,PC_LF,M,2019-12,4.8,
IE,HUR,TOT,PC_LF,M,2020-01,4.8,
IE,HUR,TOT,PC_LF,M,2020-02,4.8,
IE,HUR,TOT,PC_LF,M,2020-03,4.9,
IE,HUR,TOT,PC_LF,M,2020-04,4.7,
IE,HUR,TOT,PC_LF,M,2020-05,5,
IE,HUR,TOT,PC_LF,M,2020-06,5.7,
IE,HUR,TOT,PC_LF,M,2020-07,6.8,
IE,HUR,TOT,PC_LF,M,2020-08,7.3,
IE,HUR,TOT,PC_LF,M,2020-09,7.4,
IE,HUR,TOT,PC_LF,M,2020-10,6.4,
IE,HUR,TOT,PC_LF,M,2020-11,6.2,
IE,HUR,TOT,PC_LF,M,2020-12,6.2,
IE,HUR,TOT,PC_LF,M,2021-01,6.8,
IE,HUR,TOT,PC_LF,M,2021-02,7.3,
IE,HUR,TOT,PC_LF,M,2021-03,7.6,
IE,HUR,TOT,PC_LF,M,2021-04,7.6,
IE,HUR,TOT,PC_LF,M,2021-05,7,
IE,HUR,TOT,PC_LF,M,2021-06,6.4,
IE,HUR,TOT,PC_LF,M,2021-07,5.9,
IE,HUR,TOT,PC_LF,M,2021-08,5.5,
IE,HUR,TOT,PC_LF,M,2021-09,5.3,
IE,HUR,TOT,PC_LF,M,2021-10,5.3,
IE,HUR,TOT,PC_LF,M,2021-11,5.2,
IE,HUR,TOT,PC_LF,M,2021-12,5,
IE,HUR,TOT,PC_LF,M,2022-01,4.9,
IE,HUR,TOT,PC_LF,M,2022-02,4.7,
IE,HUR,TOT,PC_LF,M,2022-03,5,
IE,HUR,TOT,PC_LF,M,2022-04,4.6,
IE,HUR,TOT,PC_LF,M,2022-05,4.2,
IE,HUR,TOT,PC_LF,M,2022-06,4.2,
IE,HUR,TOT,PC_LF,M,2022-07,4.3,
IE,HUR,TOT,PC_LF,M,2022-08,4.4,
IE,HUR,TOT,PC_LF,M,2022-09,4.4,
IE,HUR,TOT,PC_LF,M,2022-10,4.5,
IE,HUR,TOT,PC_LF,M,2022-11,4.5,
IE,HUR,TOT,PC_LF,M,2022-12,4.4,
IE,HUR,TOT,PC_LF,M,2023-01,4.4,
IE,HUR,TOT,PC_LF,M,2023-02,4.3,
IE,HUR,TOT,PC_LF,M,2023-03,4.3,
IT,HUR,TOT,PC_LF,M,2005-01,7.8,
IT,HUR,TOT,PC_LF,M,2005-02,8,
IT,HUR,TOT,PC_LF,M,2005-03,7.9,
IT,HUR,TOT,PC_LF,M,2005-04,7.9,
IT,HUR,TOT,PC_LF,M,2005-05,7.7,
IT,HUR,TOT,PC_LF,M,2005-06,7.9,
IT,HUR,TOT,PC_LF,M,2005-07,7.6,
IT,HUR,TOT,PC_LF,M,2005-08,7.5,
IT,HUR,TOT,PC_LF,M,2005-09,7.8,
IT,HUR,TOT,PC_LF,M,2005-10,7.8,
IT,HUR,TOT,PC_LF,M,2005-11,7.6,
IT,HUR,TOT,PC_LF,M,2005-12,7.6,
IT,HUR,TOT,PC_LF,M,2006-01,7.4,
IT,HUR,TOT,PC_LF,M,2006-02,7.4,
IT,HUR,TOT,PC_LF,M,2006-03,7.2,
IT,HUR,TOT,PC_LF,M,2006-04,7.1,
IT,HUR,TOT,PC_LF,M,2006-05,7.1,
IT,HUR,TOT,PC_LF,M,2006-06,6.7,
IT,HUR,TOT,PC_LF,M,2006-07,6.6,
IT,HUR,TOT,PC_LF,M,2006-08,6.7,
IT,HUR,TOT,PC_LF,M,2006-09,6.7,
IT,HUR,TOT,PC_LF,M,2006-10,6.7,
IT,HUR,TOT,PC_LF,M,2006-11,6.6,
IT,HUR,TOT,PC_LF,M,2006-12,6.2,
IT,HUR,TOT,PC_LF,M,2007-01,6.3,
IT,HUR,TOT,PC_LF,M,2007-02,6.1,
IT,HUR,TOT,PC_LF,M,2007-03,6.1,
IT,HUR,TOT,PC_LF,M,2007-04,5.9,
IT,HUR,TOT,PC_LF,M,2007-05,6.2,
IT,HUR,TOT,PC_LF,M,2007-06,6,
IT,HUR,TOT,PC_LF,M,2007-07,6.3,
IT,HUR,TOT,PC_LF,M,2007-08,6.1,
IT,HUR,TOT,PC_LF,M,2007-09,6.2,
IT,HUR,TOT,PC_LF,M,2007-10,6.3,
IT,HUR,TOT,PC_LF,M,2007-11,6.3,
IT,HUR,TOT,PC_LF,M,2007-12,6.6,
IT,HUR,TOT,PC_LF,M,2008-01,6.7,
IT,HUR,TOT,PC_LF,M,2008-02,6.7,
IT,HUR,TOT,PC_LF,M,2008-03,6.4,
IT,HUR,TOT,PC_LF,M,2008-04,6.9,
IT,HUR,TOT,PC_LF,M,2008-05,6.8,
IT,HUR,TOT,PC_LF,M,2008-06,6.8,
IT,HUR,TOT,PC_LF,M,2008-07,6.6,
IT,HUR,TOT,PC_LF,M,2008-08,6.8,
IT,HUR,TOT,PC_LF,M,2008-09,6.8,
IT,HUR,TOT,PC_LF,M,2008-10,7,
IT,HUR,TOT,PC_LF,M,2008-11,7.1,
IT,HUR,TOT,PC_LF,M,2008-12,6.9,
IT,HUR,TOT,PC_LF,M,2009-01,7.3,
IT,HUR,TOT,PC_LF,M,2009-02,7.4,
IT,HUR,TOT,PC_LF,M,2009-03,7.7,
IT,HUR,TOT,PC_LF,M,2009-04,7.4,
IT,HUR,TOT,PC_LF,M,2009-05,7.5,
IT,HUR,TOT,PC_LF,M,2009-06,7.8,
IT,HUR,TOT,PC_LF,M,2009-07,7.9,
IT,HUR,TOT,PC_LF,M,2009-08,7.9,
IT,HUR,TOT,PC_LF,M,2009-09,8.3,
IT,HUR,TOT,PC_LF,M,2009-10,8.3,
IT,HUR,TOT,PC_LF,M,2009-11,8.4,
IT,HUR,TOT,PC_LF,M,2009-12,8.5,
IT,HUR,TOT,PC_LF,M,2010-01,8.6,
IT,HUR,TOT,PC_LF,M,2010-02,8.7,
IT,HUR,TOT,PC_LF,M,2010-03,8.5,
IT,HUR,TOT,PC_LF,M,2010-04,8.7,
IT,HUR,TOT,PC_LF,M,2010-05,8.7,
IT,HUR,TOT,PC_LF,M,2010-06,8.5,
IT,HUR,TOT,PC_LF,M,2010-07,8.4,
IT,HUR,TOT,PC_LF,M,2010-08,8.3,
IT,HUR,TOT,PC_LF,M,2010-09,8.4,
IT,HUR,TOT,PC_LF,M,2010-10,8.6,
IT,HUR,TOT,PC_LF,M,2010-11,8.4,
IT,HUR,TOT,PC_LF,M,2010-12,8.2,
IT,HUR,TOT,PC_LF,M,2011-01,8.2,
IT,HUR,TOT,PC_LF,M,2011-02,8.1,
IT,HUR,TOT,PC_LF,M,2011-03,8.1,
IT,HUR,TOT,PC_LF,M,2011-04,8,
IT,HUR,TOT,PC_LF,M,2011-05,8.3,
IT,HUR,TOT,PC_LF,M,2011-06,8.3,
IT,HUR,TOT,PC_LF,M,2011-07,8.4,
IT,HUR,TOT,PC_LF,M,2011-08,8.6,
IT,HUR,TOT,PC_LF,M,2011-09,9,
IT,HUR,TOT,PC_LF,M,2011-10,8.9,
IT,HUR,TOT,PC_LF,M,2011-11,9.5,
IT,HUR,TOT,PC_LF,M,2011-12,9.7,
IT,HUR,TOT,PC_LF,M,2012-01,9.8,
IT,HUR,TOT,PC_LF,M,2012-02,10.1,
IT,HUR,TOT,PC_LF,M,2012-03,10.6,
IT,HUR,TOT,PC_LF,M,2012-04,10.7,
IT,HUR,TOT,PC_LF,M,2012-05,10.7,
IT,HUR,TOT,PC_LF,M,2012-06,10.9,
IT,HUR,TOT,PC_LF,M,2012-07,11,
IT,HUR,TOT,PC_LF,M,2012-08,10.9,
IT,HUR,TOT,PC_LF,M,2012-09,11.2,
IT,HUR,TOT,PC_LF,M,2012-10,11.7,
IT,HUR,TOT,PC_LF,M,2012-11,11.6,
IT,HUR,TOT,PC_LF,M,2012-12,11.6,
IT,HUR,TOT,PC_LF,M,2013-01,12.1,
IT,HUR,TOT,PC_LF,M,2013-02,12.1,
IT,HUR,TOT,PC_LF,M,2013-03,12.1,
IT,HUR,TOT,PC_LF,M,2013-04,12.3,
IT,HUR,TOT,PC_LF,M,2013-05,12.3,
IT,HUR,TOT,PC_LF,M,2013-06,12.4,
IT,HUR,TOT,PC_LF,M,2013-07,12.2,
IT,HUR,TOT,PC_LF,M,2013-08,12.4,
IT,HUR,TOT,PC_LF,M,2013-09,12.6,
IT,HUR,TOT,PC_LF,M,2013-10,12.6,
IT,HUR,TOT,PC_LF,M,2013-11,12.5,
IT,HUR,TOT,PC_LF,M,2013-12,12.6,
IT,HUR,TOT,PC_LF,M,2014-01,13,
IT,HUR,TOT,PC_LF,M,2014-02,13,
IT,HUR,TOT,PC_LF,M,2014-03,12.8,
IT,HUR,TOT,PC_LF,M,2014-04,12.8,
IT,HUR,TOT,PC_LF,M,2014-05,12.8,
IT,HUR,TOT,PC_LF,M,2014-06,12.3,
IT,HUR,TOT,PC_LF,M,2014-07,12.9,
IT,HUR,TOT,PC_LF,M,2014-08,12.5,
IT,HUR,TOT,PC_LF,M,2014-09,12.9,
IT,HUR,TOT,PC_LF,M,2014-10,13,
IT,HUR,TOT,PC_LF,M,2014-11,13.2,
IT,HUR,TOT,PC_LF,M,2014-12,12.4,
IT,HUR,TOT,PC_LF,M,2015-01,12.5,
IT,HUR,TOT,PC_LF,M,2015-02,12.5,
IT,HUR,TOT,PC_LF,M,2015-03,12.6,
IT,HUR,TOT,PC_LF,M,2015-04,12.2,
IT,HUR,TOT,PC_LF,M,2015-05,12.3,
IT,HUR,TOT,PC_LF,M,2015-06,12.3,
IT,HUR,TOT,PC_LF,M,2015-07,11.7,
IT,HUR,TOT,PC_LF,M,2015-08,11.7,
IT,HUR,TOT,PC_LF,M,2015-09,11.6,
IT,HUR,TOT,PC_LF,M,2015-10,11.8,
IT,HUR,TOT,PC_LF,M,2015-11,11.5,
IT,HUR,TOT,PC_LF,M,2015-12,11.7,
IT,HUR,TOT,PC_LF,M,2016-01,11.6,
IT,HUR,TOT,PC_LF,M,2016-02,11.8,
IT,HUR,TOT,PC_LF,M,2016-03,11.6,
IT,HUR,TOT,PC_LF,M,2016-04,11.8,
IT,HUR,TOT,PC_LF,M,2016-05,11.6,
IT,HUR,TOT,PC_LF,M,2016-06,11.7,
IT,HUR,TOT,PC_LF,M,2016-07,11.6,
IT,HUR,TOT,PC_LF,M,2016-08,11.5,
IT,HUR,TOT,PC_LF,M,2016-09,11.9,
IT,HUR,TOT,PC_LF,M,2016-10,11.7,
IT,HUR,TOT,PC_LF,M,2016-11,12,
IT,HUR,TOT,PC_LF,M,2016-12,11.8,
IT,HUR,TOT,PC_LF,M,2017-01,11.7,
IT,HUR,TOT,PC_LF,M,2017-02,11.6,
IT,HUR,TOT,PC_LF,M,2017-03,11.6,
IT,HUR,TOT,PC_LF,M,2017-04,11.2,
IT,HUR,TOT,PC_LF,M,2017-05,11.4,
IT,HUR,TOT,PC_LF,M,2017-06,11.2,
IT,HUR,TOT,PC_LF,M,2017-07,11.4,
IT,HUR,TOT,PC_LF,M,2017-08,11.3,
IT,HUR,TOT,PC_LF,M,2017-09,11.2,
IT,HUR,TOT,PC_LF,M,2017-10,11.1,
IT,HUR,TOT,PC_LF,M,2017-11,11,
IT,HUR,TOT,PC_LF,M,2017-12,10.9,
IT,HUR,TOT,PC_LF,M,2018-01,11.1,
IT,HUR,TOT,PC_LF,M,2018-02,10.8,
IT,HUR,TOT,PC_LF,M,2018-03,10.8,
IT,HUR,TOT,PC_LF,M,2018-04,11,
IT,HUR,TOT,PC_LF,M,2018-05,10.6,
IT,HUR,TOT,PC_LF,M,2018-06,10.8,
IT,HUR,TOT,PC_LF,M,2018-07,10.4,
IT,HUR,TOT,PC_LF,M,2018-08,10.1,
IT,HUR,TOT,PC_LF,M,2018-09,10.3,
IT,HUR,TOT,PC_LF,M,2018-10,10.7,
IT,HUR,TOT,PC_LF,M,2018-11,10.5,
IT,HUR,TOT,PC_LF,M,2018-12,10.3,
IT,HUR,TOT,PC_LF,M,2019-01,10.4,
IT,HUR,TOT,PC_LF,M,2019-02,10.5,
IT,HUR,TOT,PC_LF,M,2019-03,10.2,
IT,HUR,TOT,PC_LF,M,2019-04,10.3,
IT,HUR,TOT,PC_LF,M,2019-05,10,
IT,HUR,TOT,PC_LF,M,2019-06,9.6,
IT,HUR,TOT,PC_LF,M,2019-07,9.6,
IT,HUR,TOT,PC_LF,M,2019-08,9.4,
IT,HUR,TOT,PC_LF,M,2019-09,9.8,
IT,HUR,TOT,PC_LF,M,2019-10,9.5,
IT,HUR,TOT,PC_LF,M,2019-11,9.8,
IT,HUR,TOT,PC_LF,M,2019-12,9.7,
IT,HUR,TOT,PC_LF,M,2020-01,9.7,
IT,HUR,TOT,PC_LF,M,2020-02,9.5,
IT,HUR,TOT,PC_LF,M,2020-03,7.7,
IT,HUR,TOT,PC_LF,M,2020-04,7.5,
IT,HUR,TOT,PC_LF,M,2020-05,8.7,
IT,HUR,TOT,PC_LF,M,2020-06,9.5,
IT,HUR,TOT,PC_LF,M,2020-07,10.1,
IT,HUR,TOT,PC_LF,M,2020-08,10,
IT,HUR,TOT,PC_LF,M,2020-09,10,
IT,HUR,TOT,PC_LF,M,2020-10,10,
IT,HUR,TOT,PC_LF,M,2020-11,9.6,
IT,HUR,TOT,PC_LF,M,2020-12,9.8,
IT,HUR,TOT,PC_LF,M,2021-01,10.2,
IT,HUR,TOT,PC_LF,M,2021-02,10.2,
IT,HUR,TOT,PC_LF,M,2021-03,10.1,
IT,HUR,TOT,PC_LF,M,2021-04,10.2,
IT,HUR,TOT,PC_LF,M,2021-05,9.9,
IT,HUR,TOT,PC_LF,M,2021-06,9.4,
IT,HUR,TOT,PC_LF,M,2021-07,9.1,
IT,HUR,TOT,PC_LF,M,2021-08,9.1,
IT,HUR,TOT,PC_LF,M,2021-09,9,
IT,HUR,TOT,PC_LF,M,2021-10,9.2,
IT,HUR,TOT,PC_LF,M,2021-11,9,
IT,HUR,TOT,PC_LF,M,2021-12,8.8,
IT,HUR,TOT,PC_LF,M,2022-01,8.6,
IT,HUR,TOT,PC_LF,M,2022-02,8.4,
IT,HUR,TOT,PC_LF,M,2022-03,8.3,
IT,HUR,TOT,PC_LF,M,2022-04,8.2,
IT,HUR,TOT,PC_LF,M,2022-05,8.1,
IT,HUR,TOT,PC_LF,M,2022-06,8,
IT,HUR,TOT,PC_LF,M,2022-07,8,
IT,HUR,TOT,PC_LF,M,2022-08,8.1,
IT,HUR,TOT,PC_LF,M,2022-09,8,
IT,HUR,TOT,PC_LF,M,2022-10,7.9,
IT,HUR,TOT,PC_LF,M,2022-11,7.9,
IT,HUR,TOT,PC_LF,M,2022-12,7.9,
IT,HUR,TOT,PC_LF,M,2023-01,8,
IT,HUR,TOT,PC_LF,M,2023-02,7.9,
IT,HUR,TOT,PC_LF,M,2023-03,7.8,
JP,HUR,TOT,PC_LF,M,2005-01,4.5,
JP,HUR,TOT,PC_LF,M,2005-02,4.6,
JP,HUR,TOT,PC_LF,M,2005-03,4.5,
JP,HUR,TOT,PC_LF,M,2005-04,4.5,
JP,HUR,TOT,PC_LF,M,2005-05,4.5,
JP,HUR,TOT,PC_LF,M,2005-06,4.3,
JP,HUR,TOT,PC_LF,M,2005-07,4.4,
JP,HUR,TOT,PC_LF,M,2005-08,4.3,
JP,HUR,TOT,PC_LF,M,2005-09,4.2,
JP,HUR,TOT,PC_LF,M,2005-10,4.4,
JP,HUR,TOT,PC_LF,M,2005-11,4.5,
JP,HUR,TOT,PC_LF,M,2005-12,4.4,
JP,HUR,TOT,PC_LF,M,2006-01,4.4,
JP,HUR,TOT,PC_LF,M,2006-02,4.1,
JP,HUR,TOT,PC_LF,M,2006-03,4.1,
JP,HUR,TOT,PC_LF,M,2006-04,4.1,
JP,HUR,TOT,PC_LF,M,2006-05,4.1,
JP,HUR,TOT,PC_LF,M,2006-06,4.2,
JP,HUR,TOT,PC_LF,M,2006-07,4.1,
JP,HUR,TOT,PC_LF,M,2006-08,4.1,
JP,HUR,TOT,PC_LF,M,2006-09,4.1,
JP,HUR,TOT,PC_LF,M,2006-10,4.1,
JP,HUR,TOT,PC_LF,M,2006-11,4,
JP,HUR,TOT,PC_LF,M,2006-12,4,
JP,HUR,TOT,PC_LF,M,2007-01,4,
JP,HUR,TOT,PC_LF,M,2007-02,4,
JP,HUR,TOT,PC_LF,M,2007-03,4,
JP,HUR,TOT,PC_LF,M,2007-04,3.8,
JP,HUR,TOT,PC_LF,M,2007-05,3.8,
JP,HUR,TOT,PC_LF,M,2007-06,3.7,
JP,HUR,TOT,PC_LF,M,2007-07,3.6,
JP,HUR,TOT,PC_LF,M,2007-08,3.7,
JP,HUR,TOT,PC_LF,M,2007-09,3.9,
JP,HUR,TOT,PC_LF,M,2007-10,4,
JP,HUR,TOT,PC_LF,M,2007-11,3.8,
JP,HUR,TOT,PC_LF,M,2007-12,3.7,
JP,HUR,TOT,PC_LF,M,2008-01,3.9,
JP,HUR,TOT,PC_LF,M,2008-02,4,
JP,HUR,TOT,PC_LF,M,2008-03,3.8,
JP,HUR,TOT,PC_LF,M,2008-04,3.9,
JP,HUR,TOT,PC_LF,M,2008-05,4,
JP,HUR,TOT,PC_LF,M,2008-06,4,
JP,HUR,TOT,PC_LF,M,2008-07,3.9,
JP,HUR,TOT,PC_LF,M,2008-08,4.1,
JP,HUR,TOT,PC_LF,M,2008-09,4,
JP,HUR,TOT,PC_LF,M,2008-10,3.8,
JP,HUR,TOT,PC_LF,M,2008-11,4,
JP,HUR,TOT,PC_LF,M,2008-12,4.4,
JP,HUR,TOT,PC_LF,M,2009-01,4.3,
JP,HUR,TOT,PC_LF,M,2009-02,4.6,
JP,HUR,TOT,PC_LF,M,2009-03,4.8,
JP,HUR,TOT,PC_LF,M,2009-04,5,
JP,HUR,TOT,PC_LF,M,2009-05,5.1,
JP,HUR,TOT,PC_LF,M,2009-06,5.2,
JP,HUR,TOT,PC_LF,M,2009-07,5.5,
JP,HUR,TOT,PC_LF,M,2009-08,5.4,
JP,HUR,TOT,PC_LF,M,2009-09,5.4,
JP,HUR,TOT,PC_LF,M,2009-10,5.2,
JP,HUR,TOT,PC_LF,M,2009-11,5.2,
JP,HUR,TOT,PC_LF,M,2009-12,5.2,
JP,HUR,TOT,PC_LF,M,2010-01,5,
JP,HUR,TOT,PC_LF,M,2010-02,5,
JP,HUR,TOT,PC_LF,M,2010-03,5.1,
JP,HUR,TOT,PC_LF,M,2010-04,5.1,
